location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
2851582,"Marrakech-Residence Mima","pm25",39.4,"µg/m³","2026-02-25T01:00:00Z","2026-02-25T01:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",32.9,"µg/m³","2026-02-25T02:00:00Z","2026-02-25T02:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",45.3,"µg/m³","2026-02-25T03:00:00Z","2026-02-25T03:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",46,"µg/m³","2026-02-25T04:00:00Z","2026-02-25T04:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",20.8,"µg/m³","2026-02-25T05:00:00Z","2026-02-25T05:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",16.4,"µg/m³","2026-02-25T06:00:00Z","2026-02-25T06:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",17.6,"µg/m³","2026-02-25T07:00:00Z","2026-02-25T07:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",14.7,"µg/m³","2026-02-25T08:00:00Z","2026-02-25T08:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",15.4,"µg/m³","2026-02-25T09:00:00Z","2026-02-25T09:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",13.2,"µg/m³","2026-02-25T10:00:00Z","2026-02-25T10:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",8.9,"µg/m³","2026-02-25T11:00:00Z","2026-02-25T11:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",5.5,"µg/m³","2026-02-25T12:00:00Z","2026-02-25T12:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
2851582,"Marrakech-Residence Mima","pm25",3,"µg/m³","2026-02-25T13:00:00Z","2026-02-25T13:00:00Z","Africa/Casablanca",31.660974,-8.027883,,,,"campus","AirGradient"
